"SALK_Line","germ","fitness","fitdev","treattype","fitmean","fitnogermmn","pot","treattype.badT","line","Pot2","tray","biomass","fruitnum","abortnum","silique","tray1","treat1","pot3","height","leaf","rosediam","surv","fitnogerm","fitdevng","fitdev.all","fitdevng.all","percent","Gene","tagnum","abortn","alive.at.harvest","treat","area.ratio","FamilySize","GeneFamilyName","SFamilySize","ratiocat","Regulatory"
"SALK_126600C",14,0,-39.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT3G15850",955,52,1,"treat",0.4638685363,385,"Acyl Lipid Metabolism Family",385,"0 -> 0.5","no"
"SALK_126600C",14,0,-39.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"AT3G15850",961,NA,0,"treat",0.4638685363,385,"Acyl Lipid Metabolism Family",385,"0 -> 0.5","no"
"SALK_126600C",14,0,-39.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"AT3G15850",960,NA,0,"treat",0.4638685363,385,"Acyl Lipid Metabolism Family",385,"0 -> 0.5","no"
"SALK_126600C",14,1,-38.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT3G15850",956,37,1,"treat",0.4638685363,385,"Acyl Lipid Metabolism Family",385,"0 -> 0.5","no"
"SALK_126600C",14,5,-34.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT3G15850",957,7,1,"treat",0.4638685363,385,"Acyl Lipid Metabolism Family",385,"0 -> 0.5","no"
"SALK_126600C",14,7,-32.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT3G15850",958,6,1,"treat",0.4638685363,385,"Acyl Lipid Metabolism Family",385,"0 -> 0.5","no"
"SALK_126600C",14,10,-29.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT3G15850",953,11,1,"treat",0.4638685363,385,"Acyl Lipid Metabolism Family",385,"0 -> 0.5","no"
"SALK_126600C",14,11,-28.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT3G15850",963,13,1,"treat",0.4638685363,385,"Acyl Lipid Metabolism Family",385,"0 -> 0.5","no"
"SALK_126600C",14,16,-23.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT3G15850",954,27,1,"treat",0.4638685363,385,"Acyl Lipid Metabolism Family",385,"0 -> 0.5","no"
"SALK_126600C",14,59,19.6045454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT3G15850",962,33,1,"treat",0.4638685363,385,"Acyl Lipid Metabolism Family",385,"0 -> 0.5","no"
"SALK_126600C",14,61,21.6045454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT3G15850",959,24,1,"treat",0.4638685363,385,"Acyl Lipid Metabolism Family",385,"0 -> 0.5","no"
"SALK_126600C",14,75,35.6045454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT3G15850",952,42,1,"treat",0.4638685363,385,"Acyl Lipid Metabolism Family",385,"0 -> 0.5","no"
"SALK_127261C",8,0,-39.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"AT1G17920",132,NA,0,"treat",2.8980306453,60,"Homeobox Transcription Factor Family",60,"1.5 -> Inf","yes"
"SALK_127261C",8,0,-39.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"AT1G17920",131,NA,0,"treat",2.8980306453,60,"Homeobox Transcription Factor Family",60,"1.5 -> Inf","yes"
"SALK_127261C",8,0,-39.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"AT1G17920",133,NA,0,"treat",2.8980306453,60,"Homeobox Transcription Factor Family",60,"1.5 -> Inf","yes"
"SALK_127261C",8,3.6924,-35.7030545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G17920",134,89,1,"treat",2.8980306453,60,"Homeobox Transcription Factor Family",60,"1.5 -> Inf","yes"
"SALK_127261C",8,11.6926,-27.7028545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G17920",135,95,1,"treat",2.8980306453,60,"Homeobox Transcription Factor Family",60,"1.5 -> Inf","yes"
"SALK_127261C",8,19.6928,-19.7026545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G17920",136,72,1,"treat",2.8980306453,60,"Homeobox Transcription Factor Family",60,"1.5 -> Inf","yes"
"SALK_127261C",8,25.2314,-14.1640545454546,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G17920",137,204,1,"treat",2.8980306453,60,"Homeobox Transcription Factor Family",60,"1.5 -> Inf","yes"
"SALK_127261C",8,35.6932,-3.70225454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G17920",138,68,1,"treat",2.8980306453,60,"Homeobox Transcription Factor Family",60,"1.5 -> Inf","yes"
"SALK_127828C",5,5.769,-33.6264545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G05230",1281,83,1,"treat",0.9491963301,60,"Homeobox Transcription Factor Family",60,"0.5 -> 1.5","yes"
"SALK_127828C",5,8.0766,-31.3188545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G05230",800,17,1,"treat",0.9491963301,60,"Homeobox Transcription Factor Family",60,"0.5 -> 1.5","yes"
"SALK_127828C",5,20.3838,-19.0116545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G05230",798,16,1,"treat",0.9491963301,60,"Homeobox Transcription Factor Family",60,"0.5 -> 1.5","yes"
"SALK_127828C",5,26.922,-12.4734545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G05230",799,51,1,"treat",0.9491963301,60,"Homeobox Transcription Factor Family",60,"0.5 -> 1.5","yes"
"SALK_127828C",5,30.3834,-9.01205454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G05230",797,49,1,"treat",0.9491963301,60,"Homeobox Transcription Factor Family",60,"0.5 -> 1.5","yes"
"SALK_129274C",12,36,-3.39545454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT3G26730",186,22,1,"treat",3.2944325889,96,"C3H Transcription Factor Family",96,"1.5 -> Inf","yes"
"SALK_129274C",12,58,18.6045454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT3G26730",179,28,1,"treat",3.2944325889,96,"C3H Transcription Factor Family",96,"1.5 -> Inf","yes"
"SALK_129274C",12,60,20.6045454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT3G26730",184,55,1,"treat",3.2944325889,96,"C3H Transcription Factor Family",96,"1.5 -> Inf","yes"
"SALK_129274C",12,69,29.6045454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT3G26730",183,12,1,"treat",3.2944325889,96,"C3H Transcription Factor Family",96,"1.5 -> Inf","yes"
"SALK_129274C",12,81,41.6045454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT3G26730",180,42,1,"treat",3.2944325889,96,"C3H Transcription Factor Family",96,"1.5 -> Inf","yes"
"SALK_129274C",12,82,42.6045454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT3G26730",185,36,1,"treat",3.2944325889,96,"C3H Transcription Factor Family",96,"1.5 -> Inf","yes"
"SALK_129274C",12,86,46.6045454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT3G26730",178,46,1,"treat",3.2944325889,96,"C3H Transcription Factor Family",96,"1.5 -> Inf","yes"
"SALK_129274C",12,93,53.6045454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT3G26730",182,26,1,"treat",3.2944325889,96,"C3H Transcription Factor Family",96,"1.5 -> Inf","yes"
"SALK_129274C",12,106,66.6045454545454,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT3G26730",181,67,1,"treat",3.2944325889,96,"C3H Transcription Factor Family",96,"1.5 -> Inf","yes"
"SALK_132285C",12,0,-39.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"AT3G10800",1162,NA,0,"treat",0.6722461921,46,"basic region leucine zipper (bZIP) Transcription Factor",46,"0.5 -> 1.5","yes"
"SALK_132285C",12,6,-33.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT3G10800",1165,27,1,"treat",0.6722461921,46,"basic region leucine zipper (bZIP) Transcription Factor",46,"0.5 -> 1.5","yes"
"SALK_132285C",12,8,-31.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT3G10800",1164,5,1,"treat",0.6722461921,46,"basic region leucine zipper (bZIP) Transcription Factor",46,"0.5 -> 1.5","yes"
"SALK_132285C",12,11,-28.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT3G10800",1160,15,1,"treat",0.6722461921,46,"basic region leucine zipper (bZIP) Transcription Factor",46,"0.5 -> 1.5","yes"
"SALK_132285C",12,12,-27.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT3G10800",1168,6,1,"treat",0.6722461921,46,"basic region leucine zipper (bZIP) Transcription Factor",46,"0.5 -> 1.5","yes"
"SALK_132285C",12,15,-24.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT3G10800",1167,17,1,"treat",0.6722461921,46,"basic region leucine zipper (bZIP) Transcription Factor",46,"0.5 -> 1.5","yes"
"SALK_132285C",12,16,-23.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT3G10800",1166,13,1,"treat",0.6722461921,46,"basic region leucine zipper (bZIP) Transcription Factor",46,"0.5 -> 1.5","yes"
"SALK_132285C",12,17,-22.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT3G10800",1169,18,1,"treat",0.6722461921,46,"basic region leucine zipper (bZIP) Transcription Factor",46,"0.5 -> 1.5","yes"
"SALK_132285C",12,18,-21.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT3G10800",1170,20,1,"treat",0.6722461921,46,"basic region leucine zipper (bZIP) Transcription Factor",46,"0.5 -> 1.5","yes"
"SALK_132285C",12,27,-12.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT3G10800",1171,11,1,"treat",0.6722461921,46,"basic region leucine zipper (bZIP) Transcription Factor",46,"0.5 -> 1.5","yes"
"SALK_132285C",12,36,-3.39545454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT3G10800",1161,13,1,"treat",0.6722461921,46,"basic region leucine zipper (bZIP) Transcription Factor",46,"0.5 -> 1.5","yes"
"SALK_132285C",12,46,6.60454545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT3G10800",1163,18,1,"treat",0.6722461921,46,"basic region leucine zipper (bZIP) Transcription Factor",46,"0.5 -> 1.5","yes"
"SALK_133498C",4,9.8172,-29.5782545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G75940",1009,27,1,"treat",2.8390481171,258,"Glycoside Hydrolase Gene Families",258,"1.5 -> Inf","no"
"SALK_133498C",4,15.6348,-23.7606545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G75940",1008,31,1,"treat",2.8390481171,258,"Glycoside Hydrolase Gene Families",258,"1.5 -> Inf","no"
"SALK_133498C",4,23.634,-15.7614545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G75940",1007,48,1,"treat",2.8390481171,258,"Glycoside Hydrolase Gene Families",258,"1.5 -> Inf","no"
"SALK_134535C",0,0,-105.3,"control",105.3,105.3,68,"CONTROL","134535",68,"4",NA,0,".",".",4,"control",68,NA,NA,NA,1,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_134535C",0,0,-105.3,"control",105.3,105.3,127,"CONTROL","134535",127,".",NA,0,".",".",7,"control",127,NA,NA,NA,1,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_134535C",0,0,-42.2222222222222,"nutrient",42.2222222222222,76,336,"HI WATER","134535",336,".",NA,0,".",".",17,"high nutrients",336,NA,NA,NA,1,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_134535C",0,0,-42.2222222222222,"nutrient",42.2222222222222,76,331,"HI WATER","134535",331,".",NA,0,".",".",17,"high nutrients",331,NA,NA,NA,1,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_134535C",0,0,-42.2222222222222,"nutrient",42.2222222222222,76,366,"HI WATER","134535",366,".",NA,0,".",".",19,"high nutrients",366,NA,NA,NA,1,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_134535C",0,0,-42.2222222222222,"nutrient",42.2222222222222,76,329,"HI WATER","134535",329,".",NA,0,".",".",17,"high nutrients",329,NA,NA,NA,1,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_134535C",0,0,-42.2222222222222,"nutrient",42.2222222222222,76,393,"HI WATER","134535",393,".",NA,0,".",".",20,"high nutrients",393,NA,NA,NA,1,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_134535C",0,0,-42.2222222222222,"nutrient",42.2222222222222,76,293,"HI WATER","134535",293,".",NA,0,".",".",15,"high nutrients",293,NA,NA,NA,1,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_134535C",0,0,-12.5,"highwater",12.5,12.5,188,"FERTILIZER","134535",188,".",NA,0,".",".",10,"high H2O",188,NA,NA,NA,1,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_134535C",0,0,-12.5,"highwater",12.5,12.5,179,"FERTILIZER","134535",179,".",NA,0,".",".",9,"high H2O",179,NA,NA,NA,1,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_134535C",0,0,-12.5,"highwater",12.5,12.5,230,"FERTILIZER","134535",230,".",NA,0,".",".",12,"high H2O",230,NA,NA,NA,1,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_134535C",0,0,-12.5,"highwater",12.5,12.5,212,"FERTILIZER","134535",212,".",NA,0,".",".",11,"high H2O",212,NA,NA,NA,1,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_134535C",0,0,-12.5,"highwater",12.5,12.5,249,"FERTILIZER","134535",249,".",NA,0,".",".",13,"high H2O",249,NA,NA,NA,1,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_134535C",1,0,-105.3,"control",105.3,105.3,21,"CONTROL","134535",21,"2",0.01,0,"7","0 n/a",2,"control",21,NA,NA,NA,1,0,-105.3,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_134535C",1,0,-105.3,"control",105.3,105.3,35,"CONTROL","134535",35,"2",NA,0,".",".",2,"control",35,NA,NA,NA,0,0,-105.3,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_134535C",1,0,-105.3,"control",105.3,105.3,100,"CONTROL","134535",100,"5",NA,0,".",".",5,"control",100,NA,NA,NA,0,0,-105.3,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_134535C",1,0,-105.3,"control",105.3,105.3,8,"CONTROL","134535",8,"1",NA,0,".",".",1,"control",8,NA,NA,NA,0,0,-105.3,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_134535C",1,0,-105.3,"control",105.3,105.3,85,"CONTROL","134535",85,"5",NA,0,".",".",5,"control",85,NA,NA,NA,0,0,-105.3,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_134535C",1,0,-105.3,"control",105.3,105.3,54,"CONTROL","134535",54,"3",NA,0,".",".",3,"control",54,NA,NA,NA,0,0,-105.3,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_134535C",1,0,-105.3,"control",105.3,105.3,107,"CONTROL","134535",107,"6",NA,0,".",".",6,"control",107,NA,NA,NA,0,0,-105.3,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_134535C",1,0,-42.2222222222222,"nutrient",42.2222222222222,76,382,"HI WATER","134535",382,".",NA,0,".",".",20,"high nutrients",382,NA,NA,NA,0,0,-76,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_134535C",1,0,-42.2222222222222,"nutrient",42.2222222222222,76,372,"HI WATER","134535",372,".",NA,0,".",".",19,"high nutrients",372,NA,NA,NA,0,0,-76,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_134535C",1,0,-12.5,"highwater",12.5,12.5,223,"FERTILIZER","134535",223,".",NA,0,".",".",12,"high H2O",223,NA,NA,NA,0,0,-12.5,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_134535C",1,0,-12.5,"highwater",12.5,12.5,147,"FERTILIZER","134535",147,".",NA,0,".",".",8,"high H2O",147,NA,NA,NA,0,0,-12.5,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_134535C",1,0,-12.5,"highwater",12.5,12.5,177,"FERTILIZER","134535",177,".",NA,0,".",".",9,"high H2O",177,NA,NA,NA,0,0,-12.5,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_134535C",1,0,-12.5,"highwater",12.5,12.5,198,"FERTILIZER","134535",198,".",NA,0,".",".",10,"high H2O",198,NA,NA,2.33,0,0,-12.5,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_134535C",1,48,5.77777777777778,"nutrient",42.2222222222222,76,377,"HI WATER","134535",377,"19",0.42,48,"219","9",19,"high nutrients",377,174,150,6.06,1,48,-28,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_134535C",1,125,19.7,"control",105.3,105.3,22,"CONTROL","134535",22,"2",0.17,125,"41","5",2,"control",22,320,34,7.45,1,125,19.7,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_134535C",1,162,119.777777777778,"nutrient",42.2222222222222,76,310,"HI WATER","134535",310,"16",0.26,162,"29","10",16,"high nutrients",310,330,10,10.04,1,162,86,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_134535C",1,NA,NA,"highwater",12.5,12.5,207,"FERTILIZER","134535",207,".",NA,NA,".",".",11,"high H2O",207,NA,NA,NA,1,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_134535C",6,0,-39.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT2G01430",832,71,1,"treat",19.2627778,60,"Homeobox Transcription Factor Family",60,"1.5 -> Inf","yes"
"SALK_134535C",6,5.9995,-33.3959545454546,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT2G01430",834,1,1,"treat",19.2627778,60,"Homeobox Transcription Factor Family",60,"1.5 -> Inf","yes"
"SALK_134535C",6,7.384,-32.0114545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT2G01430",833,4,1,"treat",19.2627778,60,"Homeobox Transcription Factor Family",60,"1.5 -> Inf","yes"
"SALK_134535C",6,13.845,-25.5504545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT2G01430",835,87,1,"treat",19.2627778,60,"Homeobox Transcription Factor Family",60,"1.5 -> Inf","yes"
"SALK_134535C",6,21.229,-18.1664545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT2G01430",837,66,1,"treat",19.2627778,60,"Homeobox Transcription Factor Family",60,"1.5 -> Inf","yes"
"SALK_134535C",6,27.69,-11.7054545454546,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT2G01430",836,42,1,"treat",19.2627778,60,"Homeobox Transcription Factor Family",60,"1.5 -> Inf","yes"
"SALK_134703C",10,0,-39.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"AT5G01380",1136,NA,0,"treat",0.4156159706,22,"Trihelix Transcription Factor Family",22,"0 -> 0.5","yes"
"SALK_134703C",10,4.1665,-35.2289545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT5G01380",1131,66,1,"treat",0.4156159706,22,"Trihelix Transcription Factor Family",22,"0 -> 0.5","yes"
"SALK_134703C",10,4.9998,-34.3956545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT5G01380",1129,8,1,"treat",0.4156159706,22,"Trihelix Transcription Factor Family",22,"0 -> 0.5","yes"
"SALK_134703C",10,6.6664,-32.7290545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT5G01380",1134,38,1,"treat",0.4156159706,22,"Trihelix Transcription Factor Family",22,"0 -> 0.5","yes"
"SALK_134703C",10,13.3328,-26.0626545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT5G01380",1130,16,1,"treat",0.4156159706,22,"Trihelix Transcription Factor Family",22,"0 -> 0.5","yes"
"SALK_134703C",10,14.1661,-25.2293545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT5G01380",1135,15,1,"treat",0.4156159706,22,"Trihelix Transcription Factor Family",22,"0 -> 0.5","yes"
