"GeneFamilyName","SALK_Line","tagnum","fruits.removed","alive.at.harvest","treat","SALK_line","line","sown","germ","percent","comment","Gene_Family","Gene","Source","Line_ID","Sub_Family","Gene_Name","Alternate_Gene_Name","Genomic_Locus.BAC.","Genomic_Locus_Tag","GI","Refseq_ID","Entrez_Gene_ID","Genbank_Nucleotide_Accession","Genbank_Protein_Accession","Protein_Function","Comments","Gene_Family_Criteria","Similar_Seq_or_Common_Domain","TAIR_Community_Accession_Person","TAIR_Community_Accession_Lab","TAIR_Publication_Reference","Pubmed_ID","Web_Page_URL","Web_Page_Title","gene.family.size","delfield","cntrl","Freq"
"MADS-box Transcription Factor Family","SALK_095299C",417,0,1,"treat","SALK_095299c","095299c",16,9,56.25,"","MADS-box Transcription Factor Family","AT1G65300","salk","SALK_095299","NULL","AGL38","NULL","NULL","At1g65300","NULL","AY141245","NULL","NULL","NULL","M gamma","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_095299C",422,3,1,"treat","SALK_095299c","095299c",16,9,56.25,"","MADS-box Transcription Factor Family","AT1G65300","salk","SALK_095299","NULL","AGL38","NULL","NULL","At1g65300","NULL","AY141245","NULL","NULL","NULL","M gamma","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_095299C",419,0,1,"treat","SALK_095299c","095299c",16,9,56.25,"","MADS-box Transcription Factor Family","AT1G65300","salk","SALK_095299","NULL","AGL38","NULL","NULL","At1g65300","NULL","AY141245","NULL","NULL","NULL","M gamma","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_045623C",1380,0,1,"treat","SALK_045623c","045623c",14,12,85.71,"","MADS-box Transcription Factor Family","AT5G65050","salk","SALK_045623","NULL","AGL31","MAF2","NULL","At5g65050","NULL","AF312667","NULL","NULL","NULL","MIKC","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_045623C",1381,0,1,"treat","SALK_045623c","045623c",14,12,85.71,"","MADS-box Transcription Factor Family","AT5G65050","salk","SALK_045623","NULL","AGL31","MAF2","NULL","At5g65050","NULL","AF312667","NULL","NULL","NULL","MIKC","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_019565C",879,0,1,"treat","SALK_019565c","019565c",12,11,91.67,"","MADS-box Transcription Factor Family","AT2G22630","salk","SALK_019565","NULL","AGL17","NULL","NULL","At2g22630","NULL","NM_127828","NULL","NULL","NULL","MIKC","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_103724C",1229,0,1,"treat","SALK_103724c","103724c",14,11,78.57,"","MADS-box Transcription Factor Family","AT5G38740","salk","SALK_103724","NULL","AGL77","NULL","NULL","At5g38740","NULL","NM_123235","NULL","NULL","NULL","M beta","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_045623C",1385,3,1,"treat","SALK_045623c","045623c",14,12,85.71,"","MADS-box Transcription Factor Family","AT5G65050","salk","SALK_045623","NULL","AGL31","MAF2","NULL","At5g65050","NULL","AF312667","NULL","NULL","NULL","MIKC","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_006054C",101,0,0,"treat","SALK_006054c","006054c",18,10,55.56,"","MADS-box Transcription Factor Family","AT2G45660","salk","SALK_006054","NULL","AGL20","SOC1","NULL","At2g45660","NULL","AY007726","NULL","NULL","NULL","MIKC","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_122146C",745,3,1,"treat","SALK_122146c","122146c",13,1,7.69,"","MADS-box Transcription Factor Family","AT5G38620","salk","SALK_122146","NULL","AGL73","NULL","NULL","At5g38620","NULL","AY141237","NULL","NULL","NULL","M alpha","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_006054C",102,0,0,"treat","SALK_006054c","006054c",18,10,55.56,"","MADS-box Transcription Factor Family","AT2G45660","salk","SALK_006054","NULL","AGL20","SOC1","NULL","At2g45660","NULL","AY007726","NULL","NULL","NULL","MIKC","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_095299C",424,0,1,"treat","SALK_095299c","095299c",16,9,56.25,"","MADS-box Transcription Factor Family","AT1G65300","salk","SALK_095299","NULL","AGL38","NULL","NULL","At1g65300","NULL","AY141245","NULL","NULL","NULL","M gamma","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_019565C",883,0,1,"treat","SALK_019565c","019565c",12,11,91.67,"","MADS-box Transcription Factor Family","AT2G22630","salk","SALK_019565","NULL","AGL17","NULL","NULL","At2g22630","NULL","NM_127828","NULL","NULL","NULL","MIKC","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_045623C",1383,0,1,"treat","SALK_045623c","045623c",14,12,85.71,"","MADS-box Transcription Factor Family","AT5G65050","salk","SALK_045623","NULL","AGL31","MAF2","NULL","At5g65050","NULL","AF312667","NULL","NULL","NULL","MIKC","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_045623C",1384,0,1,"treat","SALK_045623c","045623c",14,12,85.71,"","MADS-box Transcription Factor Family","AT5G65050","salk","SALK_045623","NULL","AGL31","MAF2","NULL","At5g65050","NULL","AF312667","NULL","NULL","NULL","MIKC","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_000234C",254,0,1,"treat","SALK_000234C","000234C",14,11,78.57,"","MADS-box Transcription Factor Family","AT4G22950","salk","SALK_000234","NULL","AGL19","NULL","NULL","At4g22950","NULL","AF312664","NULL","NULL","NULL","MIKC","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
